SiteRoom,Site,Room,Est__Cut_Date,Actual_Cut_Date,Est__Replant_Date,Actual_Replant_Date,Est__Flower_Date,Actual_Flower_Date,Est__Harvest_Date,Actual_Harvest_Date,Est__Dry_Date,Actual_Dry_Date,Est__Ship_Avail__Date,Actual_Ship_Avail__Date,Est__FGI_Date,Actual_Trim_Completion_Date,Turn_Status,Brand,Strain_Commercialization_Status,Strain_Accession_Number,Strain_Name,Strain_Code,No__Plants,Canopy_Alloc_____,Canopy_Alloc___ft_2_,Est__Yield__g_ft_2_,Turn_Round,Turn_No_,Harvest_Batch_No_,Est__Wet_Weight__lbs_,Est__LTB__lbs_,Est__STB__lbs_,Est__T__lbs_,Est__MTB__lbs_,Est__FF__lbs_,Est__Ship__Avail__Month,Act__Wet_Weight__lbs_,Act__LTB__lbs_,Act__STB__lbs_,Act__T__lbs_,Act_MTB__lbs_,Act__FF__lbs_,Act__Ship__Avail__Month,Adj__LTB__lbs_,Adj__STB__lbs_,Adj__T__lbs_,Adj__MTB__lbs_,Adj__FF__lbs_,Performance_Notes,Forecast_LTB_Ingest,Forecast_STB_Ingest,Forecast_T_Ingest,Forecast_MTB_Ingest,Forecast_FF_Ingest,Forecast_Harvest_Date,Forecast_Harvest_Month,Forecast_Ship_Avail__Date,Forecast_Ship_Avail__Month,Forecast_FGI_Date,Forecast_FGI_Month,Forecast_FGI_Week,Waste_Weight,Change_Tracker
88-04,88th,4,1/19/2023,1/18/2023,2/22/2023,2/24/2023,2/28/2023,2/28/2023,5/3/2023,5/3/2023,5/13/2023,5/13/2023,5/21/2023,6/5/2023,6/17/2023,6/5/2023,Ship Available,Connected,,,St. Lucia OG,STO,126,0.142857143,546.7142858,35,2,88-04-02/2023,88-04-050323-STO,,42.18548829,12.05299665,53.03318527,,0,2023-05,581.1941128,55.51464752,12.01740771,33.36037673,,0,2023-06,55.51464752,12.01740771,33.36037673,,0,,55.51464752,12.01740771,33.36037673,,0,5/3/2023,2023-05,6/5/2023,2023-06,6/17/2023,2023-06,6/12/2023,0,75
88-04,88th,4,1/19/2023,1/18/2023,2/22/2023,2/24/2023,2/28/2023,2/28/2023,5/3/2023,5/3/2023,5/13/2023,5/13/2023,5/21/2023,6/5/2023,6/17/2023,6/5/2023,Ship Available,Connected,,,Electric Blue,ELB,126,0.142857143,546.7142858,35,2,88-04-02/2023,88-04-050323-ELB,,42.18548829,12.05299665,53.03318527,,0,2023-05,772.4011887,50.86068537,8.695038713,70.66262192,,0,2023-06,50.86068537,8.695038713,70.66262192,,0,,50.86068537,8.695038713,70.66262192,,0,5/3/2023,2023-05,6/5/2023,2023-06,6/17/2023,2023-06,6/12/2023,0,75
88-04,88th,4,1/19/2023,1/18/2023,2/22/2023,2/24/2023,2/28/2023,2/28/2023,5/3/2023,5/3/2023,5/13/2023,5/13/2023,5/21/2023,6/5/2023,6/17/2023,6/5/2023,Ship Available,Connected,,,Banana Stand,BAS,93,0.105442177,403.5272109,35,2,88-04-02/2023,88-04-050323-BAS,,31.13690802,8.896259435,39.14354151,,0,2023-05,119.5347361,37.8357643,2.253126157,29.49567012,,0,2023-06,37.8357643,2.253126157,29.49567012,,0,,37.8357643,2.253126157,29.49567012,,0,5/3/2023,2023-05,6/5/2023,2023-06,6/17/2023,2023-06,6/12/2023,0,75
FL-01,FL,1,1/19/2023,1/18/2023,2/21/2023,2/24/2023,2/25/2023,2/28/2023,5/3/2023,5/2/2023,5/15/2023,5/15/2023,6/1/2023,6/1/2023,6/13/2023,6/1/2023,Ship Available,Connected,,,Nightshade,NS,252,0.186528497,810.0932642,30,2,FL-01-02/2023,FL-01-050223-NS,,53.57854179,16.07356254,30.36117368,,0,2023-06,577.9911894,40.13628988,7.09227676,28.9158539,,0,2023-06,40.13628988,7.09227676,28.9158539,,0,,40.13628988,7.09227676,28.9158539,,0,5/2/2023,2023-05,6/1/2023,2023-06,6/13/2023,2023-06,6/12/2023,80689,76
FL-01,FL,1,1/19/2023,1/18/2023,2/21/2023,2/24/2023,2/25/2023,2/28/2023,5/3/2023,5/2/2023,5/15/2023,5/15/2023,6/1/2023,5/30/2023,6/11/2023,5/30/2023,Ship Available,Alien Labs,,,Biskanté,BSK,25,0.018504811,80.36639526,30,2,FL-01-02/2023,FL-01-050223-BSK,,5.315331527,1.2317652,3.253798961,,0,2023-06,72.03524229,5.267950052,1.463870615,5.187481261,,0,2023-05,5.267950052,1.463870615,5.187481261,,0,,5.267950052,1.463870615,5.187481261,,0,5/2/2023,2023-05,5/30/2023,2023-05,6/11/2023,2023-06,6/5/2023,50425,76
FL-01,FL,1,1/19/2023,1/18/2023,2/21/2023,2/24/2023,2/25/2023,2/28/2023,5/3/2023,5/2/2023,5/15/2023,5/15/2023,6/1/2023,5/25/2023,6/6/2023,5/25/2023,Ship Available,Alien Labs,,,Xeno,XEN,266,0.196891192,855.0984456,30,2,FL-01-02/2023,FL-01-050223-XEN,,56.55512744,7.540683659,35.81824738,,0,2023-06,662.0969163,67.40749396,3.395121607,29.85722852,,0,2023-05,67.40749396,3.395121607,29.85722852,,0,,67.40749396,3.395121607,29.85722852,,0,5/2/2023,2023-05,5/25/2023,2023-05,6/6/2023,2023-06,6/5/2023,91902,76
FL-01,FL,1,1/19/2023,1/18/2023,2/21/2023,2/24/2023,2/25/2023,2/28/2023,5/3/2023,5/2/2023,5/15/2023,5/15/2023,6/1/2023,5/19/2023,5/31/2023,5/19/2023,Ship Available,Alien Labs,,,Krypto Chronic,KC,269,0.199111769,864.742413,30,2,FL-01-02/2023,FL-01-050223-KC,,57.19296723,15.25145793,53.38010275,,0,2023-06,831.1674009,65.33294238,12.27093952,48.17214589,,0,2023-05,65.33294238,12.27093952,48.17214589,,0,,65.33294238,12.27093952,48.17214589,,0,5/2/2023,2023-05,5/19/2023,2023-05,5/31/2023,2023-05,5/29/2023,98806,76
FL-01,FL,1,1/19/2023,1/18/2023,2/21/2023,2/24/2023,2/25/2023,2/28/2023,5/3/2023,5/2/2023,5/15/2023,5/15/2023,6/1/2023,5/30/2023,6/11/2023,5/30/2023,Ship Available,Connected,,,Gelonade,GEL,268,0.198371577,861.5277572,30,2,FL-01-02/2023,FL-01-050223-GEL,,56.98035397,13.29541593,37.98690264,,0,2023-06,650.8259912,44.79973192,7.73602709,35.09651846,,0,2023-05,44.79973192,7.73602709,35.09651846,,0,,44.79973192,7.73602709,35.09651846,,0,5/2/2023,2023-05,5/30/2023,2023-05,6/11/2023,2023-06,6/5/2023,86089,76
FL-01,FL,1,1/19/2023,1/18/2023,2/21/2023,2/24/2023,2/25/2023,2/28/2023,5/3/2023,5/2/2023,5/15/2023,5/15/2023,6/1/2023,5/23/2023,6/4/2023,5/23/2023,Ship Available,Connected,,,Bad Apple,BAP,271,0.200592154,871.1717246,30,2,FL-01-02/2023,FL-01-050223-BAP,,57.61819375,13.35233477,35.27118074,,0,2023-06,718.7665198,54.77190956,8.91770578,35.1097462,,0,2023-05,54.77190956,8.91770578,35.1097462,,0,,54.77190956,8.91770578,35.1097462,,0,5/2/2023,2023-05,5/23/2023,2023-05,6/4/2023,2023-06,5/29/2023,91098,76
FP-09,FP,9,1/22/2023,1/31/2023,2/28/2023,3/1/2023,3/4/2023,3/3/2023,5/5/2023,5/5/2023,5/15/2023,5/15/2023,5/22/2023,5/22/2023,6/3/2023,5/22/2023,Ship Available,Connected,,,Biscotti,BIS,120,0.5,325,19,2,FP-09-02/2023,FP-09-050523-BIS,,13.61355579,5.732023492,15.04656167,,0,2023-05,339.7127815,37.20744634,3.628811796,18.90024515,,0,2023-05,37.20744634,3.628811796,18.90024515,,0,,37.20744634,3.628811796,18.90024515,,0,5/5/2023,2023-05,5/22/2023,2023-05,6/3/2023,2023-06,5/29/2023,0,77
FP-09,FP,9,1/22/2023,1/30/2023,2/28/2023,3/1/2023,3/4/2023,3/3/2023,5/5/2023,5/5/2023,5/15/2023,5/15/2023,5/22/2023,5/22/2023,6/3/2023,5/22/2023,Ship Available,Alien Labs,,,Atomic Apple,AA,120,0.5,325,19,2,FP-09-02/2023,FP-09-050523-AA,,13.61355579,5.732023492,15.04656167,,0,2023-05,309.2051888,29.80872679,2.614684562,19.67627295,,0,2023-05,29.80872679,2.614684562,19.67627295,,0,,29.80872679,2.614684562,19.67627295,,0,5/5/2023,2023-05,5/22/2023,2023-05,6/3/2023,2023-06,5/29/2023,0,77
FP-10,FP,10,1/22/2023,1/31/2023,2/28/2023,3/1/2023,3/4/2023,3/3/2023,5/5/2023,5/5/2023,5/15/2023,5/15/2023,5/22/2023,5/22/2023,6/3/2023,5/22/2023,Ship Available,Connected,,,Biscotti,BIS,122,0.504132231,325,31,2,FP-10-02/2023,FP-10-050523-BIS,,22.21159103,6.448526429,15.7630646,,0,2023-05,363.8776698,39.14751583,4.237288136,15.54921604,,0,2023-05,39.14751583,4.237288136,15.54921604,,0,,39.14751583,4.237288136,15.54921604,,0,5/5/2023,2023-05,5/22/2023,2023-05,6/3/2023,2023-06,5/29/2023,0,78
FP-10,FP,10,1/22/2023,1/30/2023,2/28/2023,3/1/2023,3/4/2023,3/3/2023,5/5/2023,5/5/2023,5/15/2023,5/15/2023,5/22/2023,5/22/2023,6/3/2023,5/22/2023,Ship Available,Alien Labs,,,Atomic Apple,AA,120,0.495867769,325,19,2,FP-10-02/2023,FP-10-050523-AA,,13.61355579,6.448526429,19.34557929,,0,2023-05,326.7297483,30.40618,5.407943703,19.42715039,,0,2023-05,30.40618,5.407943703,19.42715039,,0,,30.40618,5.407943703,19.42715039,,0,5/5/2023,2023-05,5/22/2023,2023-05,6/3/2023,2023-06,5/29/2023,0,78
AZ-07,AZ,7,1/30/2023,2/1/2023,2/28/2023,3/2/2023,3/5/2023,3/4/2023,5/8/2023,5/8/2023,5/18/2023,5/18/2023,5/30/2023,5/30/2023,6/11/2023,,Ship Available,Connected,,,Bad Apple,BAP,90,0.33333,259.9974,50,2,AZ-07-02/2023,AZ-07-050823-BAP,,28.65983086,5.731966172,37.25778012,,0,2023-05,200.7984581,24.55,10.17549803,4.837216669,,0,2023-05,24.55,10.17549803,4.837216669,,0,,24.55,10.17549803,4.837216669,,0,5/8/2023,2023-05,5/30/2023,2023-05,6/11/2023,2023-06,6/5/2023,74.44,79
AZ-07,AZ,7,1/30/2023,2/1/2023,2/28/2023,3/2/2023,3/5/2023,3/4/2023,5/8/2023,5/8/2023,5/18/2023,5/18/2023,5/30/2023,5/30/2023,6/11/2023,,Ship Available,Connected,,,Biscotti,BIS,90,0.33333,259.9974,50,2,AZ-07-02/2023,AZ-07-050823-BIS,,28.65983086,5.731966172,37.25778012,,0,2023-05,342.1046256,7.66,3.883482331,1.572179009,,61.5,2023-05,7.66,3.883482331,1.572179009,,61.5,,7.66,3.883482331,1.572179009,,61.5,5/8/2023,2023-05,5/30/2023,2023-05,6/11/2023,2023-06,6/5/2023,58.88,79
AZ-07,AZ,7,1/30/2023,2/1/2023,2/28/2023,3/2/2023,3/5/2023,3/4/2023,5/8/2023,5/8/2023,5/18/2023,5/18/2023,5/30/2023,5/30/2023,6/11/2023,,Ship Available,Connected,,,Hitchhiker,HIT,90,0.33333,259.9974,50,2,AZ-07-02/2023,AZ-07-050823-HIT,,28.65983086,5.731966172,37.25778012,,0,2023-05,430.0214758,28.35,10.12270344,6.049160566,,0,2023-05,28.35,10.12270344,6.049160566,,0,,28.35,10.12270344,6.049160566,,0,5/8/2023,2023-05,5/30/2023,2023-05,6/11/2023,2023-06,6/5/2023,77.73,79
AZ-14,AZ,14,1/30/2023,2/1/2023,2/28/2023,3/2/2023,3/5/2023,3/4/2023,5/8/2023,5/8/2023,5/18/2023,5/18/2023,5/30/2023,5/30/2023,6/11/2023,,Ship Available,Alien Labs,,,Area 41,A41,84,0.25,279,42,2,AZ-14-02/2023,AZ-14-050823-A41,,25.83378896,6.765992346,30.75451066,,0,2023-05,232.2501101,5.125695129,2.156219203,1.598136351,,61.5,2023-05,5.125695129,2.156219203,1.598136351,,61.5,,5.125695129,2.156219203,1.598136351,,61.5,5/8/2023,2023-05,5/30/2023,2023-05,6/11/2023,2023-06,6/5/2023,38.1,80
AZ-14,AZ,14,1/30/2023,2/1/2023,2/28/2023,3/2/2023,3/5/2023,3/4/2023,5/8/2023,5/8/2023,5/18/2023,5/18/2023,5/30/2023,5/30/2023,6/11/2023,,Ship Available,Alien Labs,,,Baklava,BAK,84,0.25,279,42,2,AZ-14-02/2023,AZ-14-050823-BAK,,25.83378896,6.765992346,30.75451066,,0,2023-05,316.1798458,39.54,7.132856237,7.065508412,,0,2023-05,39.54,7.132856237,7.065508412,,0,,39.54,7.132856237,7.065508412,,0,5/8/2023,2023-05,5/30/2023,2023-05,6/11/2023,2023-06,6/5/2023,65.29,80
AZ-14,AZ,14,1/30/2023,2/1/2023,2/28/2023,3/2/2023,3/5/2023,3/4/2023,5/8/2023,5/8/2023,5/18/2023,5/18/2023,5/30/2023,5/30/2023,6/11/2023,,Ship Available,Connected,,,Gelato 41,G41,84,0.25,279,42,2,AZ-14-02/2023,AZ-14-050823-G41,,25.83378896,6.765992346,30.75451066,,0,2023-05,229.5360132,38.06595272,8.355940842,18.12979393,,0,2023-05,38.06595272,8.355940842,18.12979393,,0,,38.06595272,8.355940842,18.12979393,,0,5/8/2023,2023-05,5/30/2023,2023-05,6/11/2023,2023-06,6/5/2023,97.43,80
AZ-14,AZ,14,1/30/2023,2/1/2023,2/28/2023,3/2/2023,3/5/2023,3/4/2023,5/8/2023,5/8/2023,5/18/2023,5/18/2023,5/30/2023,5/30/2023,6/11/2023,,Ship Available,Alien Labs,,,Krypto Chronic,KC,84,0.25,279,42,2,AZ-14-02/2023,AZ-14-050823-KC,,25.83378896,6.765992346,30.75451066,,0,2023-05,340.8105727,19.79555294,11.66716528,5.835782416,,60.15,2023-05,19.79555294,11.66716528,5.835782416,,60.15,,19.79555294,11.66716528,5.835782416,,60.15,5/8/2023,2023-05,5/30/2023,2023-05,6/11/2023,2023-06,6/5/2023,55.83,80
MER-03,MER,3,1/28/2023,1/19/2023,3/2/2023,3/2/2023,3/4/2023,3/6/2023,5/9/2023,4/26/2023,5/19/2023,5/19/2023,5/20/2023,6/22/2023,7/4/2023,,Ship Available,Alien Labs,,,Zkittlez,ZK,63,0.0625,243.375,21,2,MER-03-02/2023,MER-03-042623-ZK,,11.35257987,5.367451743,15.27368443,,0,2023-05,177.2297571,13.84063211,5.74084199,10.6527452,,0,2023-06,13.84063211,5.74084199,10.6527452,,0,,13.84063211,5.74084199,10.6527452,,0,4/26/2023,2023-04,6/22/2023,2023-06,7/4/2023,2023-07,7/3/2023,0,81
MER-03,MER,3,1/28/2023,1/19/2023,3/2/2023,3/2/2023,3/4/2023,3/6/2023,5/9/2023,5/9/2023,5/19/2023,5/19/2023,6/2/2023,6/22/2023,7/4/2023,,Ship Available,Connected,,,Super Dog,SUD,180,0.178571429,695.3571429,47,2,MER-03-02/2023,MER-03-050923-SUD,,72.05106288,24.52802141,42.92403746,,0,2023-06,940.2282227,57.33346267,29.81313603,75.87214942,,0,2023-06,57.33346267,29.81313603,75.87214942,,0,,57.33346267,29.81313603,75.87214942,,0,5/9/2023,2023-05,6/22/2023,2023-06,7/4/2023,2023-07,7/3/2023,0,81
MER-03,MER,3,1/28/2023,1/19/2023,3/2/2023,3/2/2023,3/4/2023,3/6/2023,5/9/2023,5/9/2023,5/19/2023,5/19/2023,6/2/2023,6/22/2023,7/4/2023,,Ship Available,Connected,,,Bad Apple,BAP,144,0.142857143,556.2857143,47,2,MER-03-02/2023,MER-03-050923-BAP,,57.6408503,19.62241713,34.33922997,,0,2023-06,746.0889963,61.81546412,20.38395739,41.50646396,,0,2023-06,61.81546412,20.38395739,41.50646396,,0,,61.81546412,20.38395739,41.50646396,,0,5/9/2023,2023-05,6/22/2023,2023-06,7/4/2023,2023-07,7/3/2023,0,81
MER-03,MER,3,1/28/2023,1/19/2023,3/2/2023,3/2/2023,3/4/2023,3/6/2023,5/9/2023,5/9/2023,5/19/2023,5/19/2023,6/2/2023,6/22/2023,7/4/2023,,Ship Available,Alien Labs,,,Y2K,Y2K,233,0.232142857,903.9642857,47,2,MER-03-02/2023,MER-03-050923-Y2K,,93.66638175,31.88642783,55.8012487,,0,2023-06,1159.389936,102.8876171,31.52833383,48.42457539,,0,2023-06,102.8876171,31.52833383,48.42457539,,0,,102.8876171,31.52833383,48.42457539,,0,5/9/2023,2023-05,6/22/2023,2023-06,7/4/2023,2023-07,7/3/2023,0,81
MER-03,MER,3,1/28/2023,1/19/2023,3/2/2023,3/2/2023,3/4/2023,3/6/2023,5/9/2023,5/9/2023,5/19/2023,5/19/2023,6/2/2023,6/22/2023,7/4/2023,,Ship Available,Alien Labs,,,OZ Kush,OZK,171,0.169642857,660.5892857,47,2,MER-03-02/2023,MER-03-050923-OZK,,68.44850974,23.30162034,40.77783559,,0,2023-06,807.3334627,84.31365633,14.08755004,56.55302563,,0,2023-06,84.31365633,14.08755004,56.55302563,,0,,84.31365633,14.08755004,56.55302563,,0,5/9/2023,2023-05,6/22/2023,2023-06,7/4/2023,2023-07,7/3/2023,0,81
MER-03,MER,3,1/28/2023,1/19/2023,3/2/2023,3/2/2023,3/4/2023,3/6/2023,5/9/2023,5/9/2023,5/19/2023,5/19/2023,6/2/2023,6/22/2023,7/4/2023,,Ship Available,Alien Labs,,,Xeno,XEN,126,0.125,486.75,47,2,MER-03-02/2023,MER-03-050923-XEN,,50.43574402,17.16961498,30.04682622,,0,2023-06,601.3333568,63.40720295,12.28196264,32.70119402,,0,2023-06,63.40720295,12.28196264,32.70119402,,0,,63.40720295,12.28196264,32.70119402,,0,5/9/2023,2023-05,6/22/2023,2023-06,7/4/2023,2023-07,7/3/2023,0,81
MER-03,MER,3,1/28/2023,1/19/2023,3/2/2023,3/2/2023,3/4/2023,3/6/2023,5/9/2023,5/9/2023,5/19/2023,5/19/2023,6/2/2023,6/22/2023,7/4/2023,,Ship Available,Alien Labs,,,Agent X,AGX,27,0.026785714,104.3035714,47,2,MER-03-02/2023,MER-03-050923-AGX,,10.80765943,3.679203211,6.438605619,,0,2023-06,129.8082859,9.742235313,3.694950528,8.886841038,,0,2023-06,9.742235313,3.694950528,8.886841038,,0,,9.742235313,3.694950528,8.886841038,,0,5/9/2023,2023-05,6/22/2023,2023-06,7/4/2023,2023-07,7/3/2023,0,81
MER-03,MER,3,1/28/2023,1/19/2023,3/2/2023,3/2/2023,3/4/2023,3/6/2023,5/9/2023,5/5/2023,5/19/2023,5/19/2023,5/29/2023,5/11/2023,5/23/2023,,Ship Available,Alien Labs,,,Gemini,GEM,63,0.0625,243.375,0,2,MER-03-02/2023,MER-03-050523-GEM/FF,,0,0,0,,172.2327003,2023-05,320.7067144,0,0,0,,175.0582021,2023-05,0,0,0,,175.0582021,,0,0,0,,175.0582021,5/5/2023,2023-05,5/11/2023,2023-05,5/23/2023,2023-05,5/22/2023,0,81
88-06,88th,6,1/29/2023,1/27/2023,3/7/2023,3/10/2023,3/14/2023,3/11/2023,5/14/2023,5/12/2023,5/22/2023,5/24/2023,5/30/2023,6/13/2023,6/25/2023,6/13/2023,Ship Available,Alien Labs,,,ZedBand,ZDB,216,0.237885463,749.1013216,45,2,88-06-02/2023,88-06-051223-ZDB,,74.316918,19.8178448,94.13476281,,0,2023-05,969.9002628,87.60075134,18.09776187,77.4682975,,11.47727473,2023-06,87.60075134,18.09776187,77.4682975,,11.47727473,,87.60075134,18.09776187,77.4682975,,11.47727473,5/12/2023,2023-05,6/13/2023,2023-06,6/25/2023,2023-06,6/19/2023,0,82
88-06,88th,6,1/29/2023,1/19/2023,3/7/2023,3/10/2023,3/14/2023,3/11/2023,5/14/2023,5/12/2023,5/22/2023,5/24/2023,5/30/2023,5/11/2023,5/23/2023,5/11/2023,Ship Available,Alien Labs,,,Zkittlez,ZK,30,0.033039648,104.0418502,0,2,88-06-02/2023,88-06-050123-ZK/FF,,0,0,0,,65.37136306,2023-05,83.12536376,0,0,0,,56.3524048,2023-05,0,0,0,,56.3524048,,0,0,0,,56.3524048,5/12/2023,2023-05,5/11/2023,2023-05,5/23/2023,2023-05,5/22/2023,0,82
88-06,88th,6,1/29/2023,1/19/2023,3/7/2023,3/10/2023,3/14/2023,3/11/2023,5/14/2023,5/12/2023,5/22/2023,5/24/2023,5/30/2023,6/7/2023,6/19/2023,6/7/2023,Ship Available,Alien Labs,,,Zkittlez,ZK,78,0.085903084,270.5088106,21,2,88-06-02/2023,88-06-050123-ZK,,12.61827582,5.965867434,16.97654323,,0,2023-05,199.7499956,19.8614614,3.739043017,15.59330852,,0,2023-06,19.8614614,3.739043017,15.59330852,,0,,19.8614614,3.739043017,15.59330852,,0,5/12/2023,2023-05,6/7/2023,2023-06,6/19/2023,2023-06,6/19/2023,0,82
88-06,88th,6,1/29/2023,1/27/2023,3/7/2023,3/10/2023,3/14/2023,3/11/2023,5/14/2023,5/12/2023,5/22/2023,5/24/2023,5/30/2023,6/13/2023,6/25/2023,6/13/2023,Ship Available,Alien Labs,,,Planet Red,PLR,26,0.028634361,90.16960352,45,2,88-06-02/2023,88-06-051223-RPOPxAPBAN#9,,8.945554945,2.385481319,11.33103626,,0,2023-05,115.103441,9.083052611,2.921127357,7.310534577,,9.01250463,2023-06,9.083052611,2.921127357,7.310534577,,9.01250463,,9.083052611,2.921127357,7.310534577,,9.01250463,5/12/2023,2023-05,6/13/2023,2023-06,6/25/2023,2023-06,6/19/2023,0,82
88-06,88th,6,1/29/2023,1/27/2023,3/7/2023,3/10/2023,3/14/2023,3/11/2023,5/14/2023,5/12/2023,5/22/2023,5/24/2023,5/30/2023,6/13/2023,6/25/2023,6/13/2023,Ship Available,Connected,,,Gelonade,GEL,107,0.11784141,371.0825991,45,2,88-06-02/2023,88-06-051223-GEL,,36.8143992,9.817173119,46.63157232,,0,2023-05,401.3055786,38.06284061,5.49612868,32.86874548,,0,2023-06,38.06284061,5.49612868,32.86874548,,0,,38.06284061,5.49612868,32.86874548,,0,5/12/2023,2023-05,6/13/2023,2023-06,6/25/2023,2023-06,6/19/2023,0,82
88-06,88th,6,1/29/2023,1/29/2023,3/7/2023,3/10/2023,3/14/2023,3/11/2023,5/14/2023,5/12/2023,5/22/2023,5/24/2023,5/30/2023,6/13/2023,6/25/2023,6/13/2023,Ship Available,Connected,,,Electric Blue,ELB,108,0.118942731,374.5506608,45,2,88-06-02/2023,88-06-051223-ELB,,37.158459,9.908922401,47.0673814,,0,2023-05,601.9749026,40.55627083,8.99266301,51.69623803,,9.01250463,2023-06,40.55627083,8.99266301,51.69623803,,9.01250463,,40.55627083,8.99266301,51.69623803,,9.01250463,5/12/2023,2023-05,6/13/2023,2023-06,6/25/2023,2023-06,6/19/2023,0,82
88-06,88th,6,1/29/2023,1/28/2023,3/7/2023,3/10/2023,3/14/2023,3/11/2023,5/14/2023,5/12/2023,5/22/2023,5/24/2023,5/30/2023,6/13/2023,6/25/2023,6/13/2023,Ship Available,Connected,,,Bad Apple,BAP,105,0.115638767,364.1464758,45,2,88-06-02/2023,88-06-051223-BAP,,36.12627959,9.633674556,45.75995414,,0,2023-05,496.8848657,56.81537593,5.870914831,27.92377291,,0,2023-06,56.81537593,5.870914831,27.92377291,,0,,56.81537593,5.870914831,27.92377291,,0,5/12/2023,2023-05,6/13/2023,2023-06,6/25/2023,2023-06,6/19/2023,0,82
88-06,88th,6,1/29/2023,1/30/2023,3/7/2023,3/10/2023,3/14/2023,3/11/2023,5/14/2023,5/12/2023,5/22/2023,5/24/2023,5/30/2023,6/13/2023,6/25/2023,6/13/2023,Ship Available,Connected,,,Highrise,HIR,96,0.105726872,332.9339207,45,2,88-06-02/2023,88-06-051223-HIR,,33.02974134,8.807931023,41.83767236,,0,2023-05,466.2604279,40.87153213,10.24929893,38.38251116,,0,2023-06,40.87153213,10.24929893,38.38251116,,0,,40.87153213,10.24929893,38.38251116,,0,5/12/2023,2023-05,6/13/2023,2023-06,6/25/2023,2023-06,6/19/2023,0,82
88-06,88th,6,1/29/2023,1/30/2023,3/7/2023,3/10/2023,3/14/2023,3/11/2023,5/14/2023,5/12/2023,5/22/2023,5/24/2023,5/30/2023,6/13/2023,6/25/2023,6/13/2023,Ship Available,Connected,,,Super Dog,SUD,105,0.115638767,364.1464758,45,2,88-06-02/2023,88-06-051223-SUD,,36.12627959,9.633674556,45.75995414,,0,2023-05,496.8231362,44.17846876,7.158415492,40.23439567,,0,2023-06,44.17846876,7.158415492,40.23439567,,0,,44.17846876,7.158415492,40.23439567,,0,5/12/2023,2023-05,6/13/2023,2023-06,6/25/2023,2023-06,6/19/2023,0,82
88-06,88th,6,1/29/2023,1/27/2023,3/7/2023,3/10/2023,3/14/2023,3/11/2023,5/14/2023,5/12/2023,5/22/2023,5/24/2023,5/30/2023,6/13/2023,6/25/2023,6/13/2023,Ship Available,Connected,,,Cherry Fade,CFD,25,0.02753304,86.70154185,45,2,88-06-02/2023,88-06-051223-CFD,,8.601495139,2.293732037,10.89522718,,0,2023-05,104.003157,8.523078008,2.050300711,6.38900157,,9.239580945,2023-06,8.523078008,2.050300711,6.38900157,,9.239580945,,8.523078008,2.050300711,6.38900157,,9.239580945,5/12/2023,2023-05,6/13/2023,2023-06,6/25/2023,2023-06,6/19/2023,0,82
88-06,88th,6,1/29/2023,1/29/2023,3/7/2023,3/10/2023,3/14/2023,3/11/2023,5/14/2023,5/12/2023,5/22/2023,5/24/2023,5/30/2023,6/13/2023,6/25/2023,6/13/2023,Ship Available,Connected,,,Rainbow Sherbert #54,RS54,12,0.013215859,41.61674009,45,2,88-06-02/2023,88-06-051223-RS54,,4.128717667,1.100991378,5.229709045,,0,2023-05,56.28406145,4.501843066,0,2.846170126,,9.01250463,2023-06,4.501843066,0,2.846170126,,9.01250463,,4.501843066,0,2.846170126,,9.01250463,5/12/2023,2023-05,6/13/2023,2023-06,6/25/2023,2023-06,6/19/2023,0,82
AZ-01,AZ,1,2/11/2023,2/10/2023,3/9/2023,3/10/2023,3/13/2023,3/14/2023,5/18/2023,5/16/2023,5/28/2023,5/28/2023,6/7/2023,6/7/2023,6/19/2023,,Ship Available,Alien Labs,,,Sherbacio,SHE,63,0.33333,259.9974,51,2,AZ-01-02/2023,AZ-01-051623-SHE,,29.23302748,5.731966172,37.83097674,,0,2023-06,309.2511013,28.99,5.229678865,8.618918063,,0,2023-06,28.99,5.229678865,8.618918063,,0,,28.99,5.229678865,8.618918063,,0,5/16/2023,2023-05,6/7/2023,2023-06,6/19/2023,2023-06,6/19/2023,77.44,83
AZ-01,AZ,1,2/11/2023,2/10/2023,3/9/2023,3/10/2023,3/13/2023,3/14/2023,5/18/2023,5/16/2023,5/28/2023,5/28/2023,6/7/2023,6/7/2023,6/19/2023,,Ship Available,Alien Labs,,,Xeno,XEN,63,0.33333,259.9974,51,2,AZ-01-02/2023,AZ-01-051623-XEN,,29.23302748,5.731966172,37.83097674,,0,2023-06,314.969163,27.37,9.580810925,4.393390117,,0,2023-06,27.37,9.580810925,4.393390117,,0,,27.37,9.580810925,4.393390117,,0,5/16/2023,2023-05,6/7/2023,2023-06,6/19/2023,2023-06,6/19/2023,75.06,83
